experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	22	77.618
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	25	76.715
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	19	75.644
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	10	72.715
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	pe	17	73.898
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	unp	29	30.508
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	unp	20	27.482
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	unp	27	29.798
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	unp	12	26.169
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	unp	15	26.599
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	unp	36	34.137
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	unp	31	31.447
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	unp	43	38.769
results_48	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock tktptl	Optimized parsing	sensitive	unp	2	24.264
